Datetime,Frames,Bytes
2022-07-07 16:13:55,120998,84615768
2022-07-07 16:14:00,126924,89355335
2022-07-07 16:14:05,118084,82524367
2022-07-07 16:14:10,123929,87443125
2022-07-07 16:14:15,121060,83992591
2022-07-07 16:14:20,121495,84344594
2022-07-07 16:14:25,119809,84181883
2022-07-07 16:14:30,114667,80250989
2022-07-07 16:14:35,128547,87634498
2022-07-07 16:14:40,111213,76895631
2022-07-07 16:14:45,126538,89035066
2022-07-07 16:14:50,115631,81183297
2022-07-07 16:14:55,116558,81454158
2022-07-07 16:15:00,114183,80433179
2022-07-07 16:15:05,112594,79113701
2022-07-07 16:15:10,128677,90838841
2022-07-07 16:15:15,121887,85809448
2022-07-07 16:15:20,124375,87717612
2022-07-07 16:15:25,124008,86883041
2022-07-07 16:15:30,124457,87287307
2022-07-07 16:15:35,125664,88139910
2022-07-07 16:15:40,119076,84292442
2022-07-07 16:15:45,115174,78472913
2022-07-07 16:15:50,108323,73693971
2022-07-07 16:15:55,117417,79572728
2022-07-07 16:16:00,104362,68671263
2022-07-07 16:16:05,116633,80795245
2022-07-07 16:16:10,120826,85659591
2022-07-07 16:16:15,108525,73917851
2022-07-07 16:16:20,118902,80060469
2022-07-07 16:16:25,111074,78419036
2022-07-07 16:16:30,112213,74441393
2022-07-07 16:16:35,125483,88535209
2022-07-07 16:16:40,129230,90424807
2022-07-07 16:16:45,105429,71046326
2022-07-07 16:16:50,120665,81483081
2022-07-07 16:16:55,119094,81505127
2022-07-07 16:17:00,113730,78074585
2022-07-07 16:17:05,132730,94219599
2022-07-07 16:17:10,32649,18497320
2022-07-07 16:17:15,161540,109953529
2022-07-07 16:17:20,103526,71895966
2022-07-07 16:17:25,118250,80820085
2022-07-07 16:17:30,125941,88918039
2022-07-07 16:17:35,107179,72644155
2022-07-07 16:17:40,106734,72969381
2022-07-07 16:17:45,117207,80819698
2022-07-07 16:17:50,116541,80022388
2022-07-07 16:17:55,112886,77057540
2022-07-07 16:18:00,112961,80341584
2022-07-07 16:18:05,124397,86594180
2022-07-07 16:18:10,128739,90743169
2022-07-07 16:18:15,102923,70922890
2022-07-07 16:18:20,118125,82837389
2022-07-07 16:18:25,117009,82583872
2022-07-07 16:18:30,132731,94385251
2022-07-07 16:18:35,125265,88659715
2022-07-07 16:18:40,107240,72852195
2022-07-07 16:18:45,121549,84075170
2022-07-07 16:18:50,115835,80160380
2022-07-07 16:18:55,129647,92404684
2022-07-07 16:19:00,119758,82714946
2022-07-07 16:19:05,111149,75283440
2022-07-07 16:19:10,108111,74278324
2022-07-07 16:19:15,108669,75953946
2022-07-07 16:19:20,145189,104273704
2022-07-07 16:19:25,118998,84325799
