Datetime,Frames,Bytes
2022-08-10 21:32:55,139314,92569388
2022-08-10 21:33:00,136947,93278731
2022-08-10 21:33:05,145879,99563263
2022-08-10 21:33:10,140139,95475646
2022-08-10 21:33:15,144884,99306196
2022-08-10 21:33:20,147807,100591700
2022-08-10 21:33:25,146493,99989098
2022-08-10 21:33:30,149678,99680219
2022-08-10 21:33:35,130758,86735173
2022-08-10 21:33:40,150825,101996107
2022-08-10 21:33:45,144047,98551363
2022-08-10 21:33:50,135599,89832787
2022-08-10 21:33:55,135874,90828562
2022-08-10 21:34:00,141946,94126482
2022-08-10 21:34:05,139492,94032198
2022-08-10 21:34:10,139573,93665739
2022-08-10 21:34:15,151627,105131418
2022-08-10 21:34:20,144243,95956050
2022-08-10 21:34:25,132213,88176430
2022-08-10 21:34:30,140761,92350535
2022-08-10 21:34:35,143740,97017865
2022-08-10 21:34:40,143685,97951503
2022-08-10 21:34:45,145644,97654600
2022-08-10 21:34:50,132544,87834580
2022-08-10 21:34:55,140184,93662287
2022-08-10 21:35:00,143234,95304340
2022-08-10 21:35:05,129925,86592972
2022-08-10 21:35:10,144508,95895908
2022-08-10 21:35:15,144694,97863339
2022-08-10 21:35:20,142942,97932525
2022-08-10 21:35:25,140290,93797274
2022-08-10 21:35:30,149307,100088469
2022-08-10 21:35:35,146975,98718449
2022-08-10 21:35:40,146846,98924054
2022-08-10 21:35:45,144124,96058556
2022-08-10 21:35:50,138984,93789913
2022-08-10 21:35:55,133953,87341691
2022-08-10 21:36:00,139276,91440174
2022-08-10 21:36:05,140288,93213747
2022-08-10 21:36:10,132808,86183911
2022-08-10 21:36:15,140881,95038515
2022-08-10 21:36:20,140886,93199116
2022-08-10 21:36:25,144536,97761849
2022-08-10 21:36:30,124097,78451921
2022-08-10 21:36:35,78194,55101805
2022-08-10 21:36:40,81245,52843164
2022-08-10 21:36:45,94575,64012822
2022-08-10 21:36:50,91184,62685174
2022-08-10 21:36:55,83863,55110914
2022-08-10 21:37:00,90492,59501358
2022-08-10 21:37:05,94672,65285760
2022-08-10 21:37:10,89659,61081130
2022-08-10 21:37:15,89262,61593700
2022-08-10 21:37:20,89202,60344333
2022-08-10 21:37:25,92875,63819401
2022-08-10 21:37:30,79809,52216634
2022-08-10 21:37:35,89820,59927734
2022-08-10 21:37:40,87228,56334912
2022-08-10 21:37:45,91711,61364255
2022-08-10 21:37:50,87095,58172842
2022-08-10 21:37:55,87561,59548401
2022-08-10 21:38:00,90677,61812514
2022-08-10 21:38:05,87522,58601132
2022-08-10 21:38:10,91862,61591839
2022-08-10 21:38:15,84474,55520004
2022-08-10 21:38:20,88966,60365191
2022-08-10 21:38:25,90570,61897282
2022-08-10 21:38:30,91622,60422289
2022-08-10 21:38:35,101568,69688478
2022-08-10 21:38:40,88341,60088245
2022-08-10 21:38:45,88828,58059994
2022-08-10 21:38:50,92479,63322848
2022-08-10 21:38:55,92217,62340870
2022-08-10 21:39:00,84487,57367830
2022-08-10 21:39:05,84601,56858358
2022-08-10 21:39:10,89163,59135963
2022-08-10 21:39:15,83056,54111512
2022-08-10 21:39:20,89104,57972137
2022-08-10 21:39:25,88414,61535549
2022-08-10 21:39:30,95096,66352132
2022-08-10 21:39:35,89755,60556657
2022-08-10 21:39:40,93784,63550117
2022-08-10 21:39:45,86801,57817132
2022-08-10 21:39:50,90836,60474593
2022-08-10 21:39:55,90430,60638406
2022-08-10 21:40:00,78260,51659615
2022-08-10 21:40:05,91378,61268127
2022-08-10 21:40:10,84186,56635701
2022-08-10 21:40:15,94811,65714264
